29996108	The genetic basis of naive pluripotency maintenance and loss is a central question in embryonic stem cell biology. Here, we deploy CRISPR-knockout-based screens in mouse embryonic stem cells to interrogate this question through a genome-wide, non-biased approach using the Rex1GFP reporter as a phenotypic readout. This highly sensitive and efficient method identified genes in diverse biological processes and pathways. We uncovered a key role for negative regulators of mTORC1 in maintenance and exit from naive pluripotency and provided an integrated account of how mTORC1 activity influences naive pluripotency through Gsk3. Our study therefore reinforces Gsk3 as the central node and provides a comprehensive, data-rich resource that will improve our understanding of mechanisms regulating pluripotency and stimulate avenues for further mechanistic studies.	M Li|JSL Yu|K Tilgner|SH Ong|H Koike-Yusa|K Yusa
29989077	Custom-designed nucleases, including CRISPR-Cas9 and CRISPR-Cpf1, are widely used to realize the precise genome editing. The high-coverage, low-cost and quantifiability make high-throughput sequencing (NGS) to be an effective method to assess the efficiency of custom-designed nucleases. However, contrast to standardized transcriptome protocol, the NGS data lacks a user-friendly pipeline connecting different tools that can automatically calculate mutation, evaluate editing efficiency and realize in a more comprehensive dataset that can be visualized. Here, we have developed an automatic stand-alone toolkit based on python script, namely CRISPRMatch, to process the high-throughput genome-editing data of CRISPR nuclease transformed protoplasts by integrating analysis steps like mapping reads and normalizing reads count, calculating mutation frequency (deletion and insertion), evaluating efficiency and accuracy of genome-editing, and visualizing the results (tables and figures). Both of CRISPR-Cas9 and CRISPR-Cpf1 nucleases are supported by CRISPRMatch toolkit and the integrated code has been released on GitHub (https://github.com/zhangtaolab/CRISPRMatch).	Q You|Z Zhong|Q Ren|F Hassan|Y Zhang|T Zhang
29988144	FD Urnov
29982016	In this study, we investigated the effects of the association of a single plasmid or its co-complexation along with an oligonucleotide on the physicochemical properties of cationic nanoemulsions and liposomes intended for gene editing. Formulations composed of DOPE, DOTAP, DSPE-PEG (liposomes), MCT (nanoemulsions), and water were obtained by microfluidization. DSPE-PEG was found to play a crucial role on the size and polydispersity index of nanocarriers. Nucleic acids were complexated by adsorption at different charge ratios. No significant differences were noticed in the physicochemical properties of nanocarriers (i.e. droplet size, polydispersity index, or zeta potential) when a single plasmid or both plasmid and oligonucleotide were adsorbed to the formulations. Transmission electron microscopy photomicrographs suggested round nanostructures with the nucleic acids and DSPE-PEG enfolding the surface. Complexes at +4/-1 charge ratio protected nucleic acids against DNase I degradation. The oligonucleotide seemed to be released from the liposomal complexes, while nanoemulsions only released the plasmid after 24 and 48 h of incubation in DMEM supplemented or not. In vitro experiments demonstrated that complexes were highly tolerable to human fibroblasts, Hep-G2, and HEK-293 cells, demonstrating also an uptake ability of about 30%, 30%, and 90%, respectively, no matter what the formulation or the combination of nucleic acids used. Transfection efficiency of the formulations was around 25% in human fibroblasts, 32% in HEK-293, and 15% in Hep-G2 cells. The overall results demonstrated the behavior of liposomes and nanoemulsions complexed with a plasmid or a mixture of a plasmid and an oligonucleotide, and demonstrated that the association with one or two nucleic acids sequences of different length does not seem to interfere in the physicochemical characteristics of complexes or in the uptake capacity by three different types of cells.	RS Schuh|É Poletto|FNS Fachel|U Matte|G Baldo|HF Teixeira
29981237	Bacillus subtilis has been commonly applied to industrial enzyme production due to its genetic tractability, "generally recognized as safe (GRAS)" status, and robust growth characteristics. In spite of its ideal attributes as a biomanufacturing platform, B. subtilis has seen limited use in the production of other value-added biochemicals. Here, we report the derivation of engineered strains of B. subtilis for l-valine overproduction using our recently developed CRISPR (clustered regularly interspaced palindromic repeats)-Cas9 (CRISPR-associated [protein] 9) toolkit. We first manipulate the native l-valine biosynthetic pathway by relieving transcriptional and allosteric regulation, resulting in a >14-fold increase in the l-valine titer, compared to the wild-type strain. We subsequently identify and eliminate factors limiting l-valine overproduction, specifically increasing pyruvate availability and blocking the competing l-leucine and l-isoleucine biosynthetic pathways. By inactivating (a) pdhA, encoding the E1α subunit of the pyruvate dehydrogenase complex, to increase the intracellular pyruvate pool, and (b) leuA and ilvA, respectively encoding 2-isopropylmalate synthase and l-threonine dehydratase, to abolish the competing pathways, the l-valine titer reached 4.61 g/L in shake flask cultures. Our engineered l-valine-overproducing strains of B. subtilis are devoid of plasmids and do not sporulate due to the inactivation of sigF, encoding the sporulation-specific transcription factor σ F , making them attractive for large-scale l-valine production. However, acetate dissimilation was identified as limiting l-valine overproduction in ΔpdhA B. subtilis strains, and improving acetate dissimilation or identifying alternate modes of increasing pyruvate pools to enhance l-valine-overproduction should be explored.	AW Westbrook|X Ren|M Moo-Young|CP Chou
29980686	RNA-based drugs depend on chemical modifications to increase potency and to decrease immunogenicity in vivo. Chemical modification will likely improve the guide RNAs involved in CRISPR-Cas9-based therapeutics as well. Cas9 orthologs are RNA-guided microbial effectors that cleave DNA. Here, we explore chemical modifications at all positions of the crRNA guide and tracrRNA cofactor. We identify several heavily modified versions of crRNA and tracrRNA that are more potent than their unmodified counterparts. In addition, we describe fully chemically modified crRNAs and tracrRNAs (containing no 2'-OH groups) that are functional in human cells. These designs will contribute to Cas9-based therapeutics since heavily modified RNAs tend to be more stable in vivo (thus increasing potency). We anticipate that our designs will improve the use of Cas9 via RNP and mRNA delivery for in vivo and ex vivo purposes.	A Mir|JF Alterman|MR Hassler|AJ Debacker|E Hudgens|D Echeverria|MH Brodsky|A Khvorova|JK Watts|EJ Sontheimer
29980666	CRISPR-Cas9-based gene activation (CRISPRa) is an attractive tool for cellular reprogramming applications due to its high multiplexing capacity and direct targeting of endogenous loci. Here we present the reprogramming of primary human skin fibroblasts into induced pluripotent stem cells (iPSCs) using CRISPRa, targeting endogenous OCT4, SOX2, KLF4, MYC, and LIN28A promoters. The low basal reprogramming efficiency can be improved by an order of magnitude by additionally targeting a conserved Alu-motif enriched near genes involved in embryo genome activation (EEA-motif). This effect is mediated in part by more efficient activation of NANOG and REX1. These data demonstrate that human somatic cells can be reprogrammed into iPSCs using only CRISPRa. Furthermore, the results unravel the involvement of EEA-motif-associated mechanisms in cellular reprogramming.	J Weltner|D Balboa|S Katayama|M Bespalov|K Krjutškov|EM Jouhilahti|R Trokovic|J Kere|T Otonkoski
29980561	Streptomyces has a strong capability for producing a large number of bioactive natural products and remains invaluable as a source for the discovery of novel drug leads. Although the Streptococcus pyogenes CRISPR-Cas9-assisted genome editing tool has been developed for rapid genetic engineering in Streptomyces, it has a number of limitations, including the toxicity of SpCas9 expression in some important industrial Streptomyces strains and the need for complex expression constructs when targeting multiple genomic loci. To address these problems, in this study, we developed a high-efficiency CRISPR-Cpf1 system (from Francisella novicida) for multiplex genome editing and transcriptional repression in Streptomyces Using an all-in-one editing plasmid with homology-directed repair (HDR), our CRISPR-Cpf1 system precisely deletes single or double genes at efficiencies of 75 to 95% in Streptomyces coelicolor When no templates for HDR are present, random-sized DNA deletions are achieved by FnCpf1-induced double-strand break (DSB) repair by a reconstituted nonhomologous end joining (NHEJ) pathway. Furthermore, a DNase-deactivated Cpf1 (ddCpf1)-based integrative CRISPRi system is developed for robust, multiplex gene repression using a single customized crRNA array. Finally, we demonstrate that FnCpf1 and SpCas9 exhibit different suitability in tested industrial Streptomyces species and show that FnCpf1 can efficiently promote HDR-mediated gene deletion in the 5-oxomilbemycin-producing strain Streptomyces hygroscopicus SIPI-KF, in which SpCas9 does not work well. Collectively, FnCpf1 is a powerful and indispensable addition to the Streptomyces CRISPR toolbox.IMPORTANCE Rapid, efficient genetic engineering of Streptomyces strains is critical for genome mining of novel natural products (NPs) as well as strain improvement. Here, a novel and high-efficiency Streptomyces genome editing tool is established based on the FnCRISPR-Cpf1 system, which is an attractive and powerful alternative to the S. pyogenes CRISPR-Cas9 system due to its unique features. When combined with HDR or NHEJ, FnCpf1 enables the creation of gene(s) deletion with high efficiency. Furthermore, a ddCpf1-based integrative CRISPRi platform is established for simple, multiplex transcriptional repression. Of importance, FnCpf1-based genome editing proves to be a highly efficient tool for genetic modification of some important industrial Streptomyces strains (e.g., S. hygroscopicus SIPI-KF) that cannot utilize the SpCRISPR-Cas9 system. We expect the CRISPR-Cpf1-assisted genome editing tool to accelerate discovery and development of pharmaceutically active NPs in Streptomyces as well as other actinomycetes.	L Li|K Wei|G Zheng|X Liu|S Chen|W Jiang|Y Lu
29976198	Genome-wide knockout studies, noncoding deletion scans, and other large-scale studies require a simple and lightweight framework that can quickly discover and score thousands of candidate CRISPR guides targeting an arbitrary DNA sequence. While several CRISPR web applications exist, there is a need for a high-throughput tool to rapidly discover and process hundreds of thousands of CRISPR targets.	Here, we introduce FlashFry, a fast and flexible command-line tool for characterizing large numbers of CRISPR target sequences. With FlashFry, users can specify an unconstrained number of mismatches to putative off-targets, richly annotate discovered sites, and tag potential guides with commonly used on-target and off-target scoring metrics. FlashFry runs at speeds comparable to commonly used genome-wide sequence aligners, and output is provided as an easy-to-manipulate text file.	FlashFry is a fast and convenient command-line tool to discover and score CRISPR targets within large DNA sequences.	A McKenna|J Shendure
29975607	Genome editing by sequence-specific nucleases (SSNs) has revolutionized biology by enabling targeted modifications of genomes. Although routine plant genome editing emerged only a few years ago, we are already witnessing the first applications to improve disease resistance. In particular, CRISPR-Cas9 has democratized the use of genome editing in plants thanks to the ease and robustness of this method. Here, we review the recent developments in plant genome editing and its application to enhancing disease resistance against plant pathogens. In the future, bioedited disease resistant crops will become a standard tool in plant breeding.	T Langner|S Kamoun|K Belhaj
29974860	Zebrafish is a powerful model for forward genetics. Reverse genetic approaches are limited by the time required to generate stable mutant lines. We describe a system for gene knockout that consistently produces null phenotypes in G0 zebrafish. Yolk injection of sets of four CRISPR/Cas9 ribonucleoprotein complexes redundantly targeting a single gene recapitulated germline-transmitted knockout phenotypes in >90% of G0 embryos for each of 8 test genes. Early embryonic (6 hpf) and stable adult phenotypes were produced. Simultaneous multi-gene knockout was feasible but associated with toxicity in some cases. To facilitate use, we generated a lookup table of four-guide sets for 21,386 zebrafish genes and validated several. Using this resource, we targeted 50 cardiomyocyte transcriptional regulators and uncovered a role of zbtb16a in cardiac development. This system provides a platform for rapid screening of genes of interest in development, physiology, and disease models in zebrafish.	RS Wu|II Lam|H Clay|DN Duong|RC Deo|SR Coughlin
29973285	Targeting specificity has been a barrier to applying genome editing systems in functional genomics, precise medicine and plant breeding. In plants, only limited studies have used whole-genome sequencing (WGS) to test off-target effects of Cas9. The cause of numerous discovered mutations is still controversial. Furthermore, WGS-based off-target analysis of Cpf1 (Cas12a) has not been reported in any higher organism to date.	We conduct a WGS analysis of 34 plants edited by Cas9 and 15 plants edited by Cpf1 in T0 and T1 generations along with 20 diverse control plants in rice. The sequencing depths range from 45× to 105× with read mapping rates above 96%. Our results clearly show that most mutations in edited plants are created by the tissue culture process, which causes approximately 102 to 148 single nucleotide variations (SNVs) and approximately 32 to 83 insertions/deletions (indels) per plant. Among 12 Cas9 single guide RNAs (sgRNAs) and three Cpf1 CRISPR RNAs (crRNAs) assessed by WGS, only one Cas9 sgRNA resulted in off-target mutations in T0 lines at sites predicted by computer programs. Moreover, we cannot find evidence for bona fide off-target mutations due to continued expression of Cas9 or Cpf1 with guide RNAs in T1 generation.	Our comprehensive and rigorous analysis of WGS data across multiple sample types suggests both Cas9 and Cpf1 nucleases are very specific in generating targeted DNA modifications and off-targeting can be avoided by designing guide RNAs with high specificity.	X Tang|G Liu|J Zhou|Q Ren|Q You|L Tian|X Xin|Z Zhong|B Liu|X Zheng|D Zhang|A Malzahn|Z Gong|Y Qi|T Zhang|Y Zhang
29968790	Multiple applications of genome editing by CRISPR-Cas9 necessitate stringent regulation and Cas9 variants have accordingly been generated whose activity responds to small ligands, temperature or light. However, these approaches are often impracticable, for example in clinical therapeutic genome editing in situ or gene drives in which environmentally-compatible control is paramount. With this in mind, we have developed heritable Cas9-mediated mammalian genome editing that is acutely controlled by the cheap lysine derivative, Lys(Boc) (BOC). Genetic code expansion permitted non-physiological BOC incorporation such that Cas9 (Cas9BOC) was expressed in a full-length, active form in cultured somatic cells only after BOC exposure. Stringently BOC-dependent, heritable editing of transgenic and native genomic loci occurred when Cas9BOC was expressed at the onset of mouse embryonic development from cRNA or Cas9BOC transgenic females. The tightly controlled Cas9 editing system reported here promises to have broad applications and is a first step towards purposed, spatiotemporal gene drive regulation over large geographical ranges.	T Suzuki|M Asami|SG Patel|LYP Luk|YH Tsai|ACF Perry
29968520	In recent years there has been great progress with the implementation and utilization of Clustered Regularly Interspaced Palindromic Repeats (CRISPR) and CRISPR-associated protein (Cas) systems in the world of genetic engineering. Many forms of CRISPR-Cas9 have been developed as genome editing tools and techniques and, most recently, several non-genome editing CRISPR-Cas systems have emerged. Most of the CRISPR-Cas systems have been classified as either Class I or Class II and are further divided among several subtypes within each class. Research teams and companies are currently in dispute over patents for these CRISPR-Cas systems as numerous powerful applications are concurrently under development. This mini review summarizes the appearance of CRISPR-Cas systems with a focus on the predominant CRISPR-Cas9 system as well as the classifications and subtypes for CRISPR-Cas. Non-genome editing uses of CRISPR-Cas are also highlighted and a brief overview of the commercialization of CRISPR is provided.	F Perez Rojo|RKM Nyman|AAT Johnson|MP Navarro|MH Ryan|W Erskine|P Kaur
29968495	The clustered regularly interspaced short palindromic repeats (CRISPR)-associated Cas9 system has been used to excise the HIV-1 proviral genome from latently infected cells, potentially offering a cure for HIV-infected patients. Recent studies have shown that most published HIV-1 guide RNAs (gRNAs) do not account for the diverse viral quasispecies within or among patients, which continue to diversify with time even in long-term antiretroviral therapy (ART)-suppressed patients. Given this observation, proviral genomes were deep sequenced from 23 HIV-1-infected patients in the Drexel Medicine CNS AIDS Research and Eradication Study cohort at two different visits. Based on the spectrum of integrated proviral DNA polymorphisms observed, three gRNA design strategies were explored: based on the patient's own HIV-1 sequences (personalized), based on consensus sequences from a large sample of patients [broad-spectrum (BS)], or a combination of both approaches. Using a bioinformatic algorithm, the personalized gRNA design was predicted to cut 46 of 48 patient samples at 90% efficiency, whereas the top 4 BS gRNAs (BS4) were predicted to excise provirus from 44 of 48 patient samples with 90% efficiency. Using a mixed design with the top three BS gRNAs plus one personalized gRNA (BS3 + PS1) resulted in predicted excision of provirus from 45 of 48 patient samples with 90% efficiency. In summary, these studies used an algorithmic design strategy to identify potential BS gRNAs to target a spectrum of HIV-1 long teriminal repeat (LTR) quasispecies for use with a small HIV-1-infected population. This approach should advance CRISPR/Cas9 excision technology taking into account the extensive molecular heterogeneity of HIV-1 that persists in situ after prolonged ART.	W Dampier|NT Sullivan|JC Mell|V Pirrone|GD Ehrlich|CH Chung|AG Allen|M DeSimone|W Zhong|K Kercher|S Passic|JW Williams|Z Szep|K Khalili|JM Jacobson|MR Nonnemacher|B Wigdahl
29968018	This paper presents an overview of the key ethical questions of performing gene editing research on military service members. The recent technological advance in gene editing capabilities provided by CRISPR/Cas9 and their path towards first-in-human trials has reinvigorated the debate on human enhancement for non-medical purposes. Human performance optimization has long been a priority of military research in order to close the gap between the advancement of warfare and the limitations of human actors. In spite of this focus on temporary performance improvement, biomedical enhancement is an extension of these endeavours and the ethical issues of such research should be considered. In this paper, we explore possible applications of CRISPR to military human gene editing research and how it could be specifically applied towards protection of service members against biological or chemical weapons. We analyse three normative areas including risk-benefit analysis, informed consent, and inequality of access as it relates to CRISPR applications for military research to help inform and provide considerations for military institutional review boards and policymakers.	M Greene|Z Master
29967497	N Rusk
29967440	Prophages are known to encode important virulence factors in the human pathogen Vibrio cholerae. However, little is known about the occurrence and composition of prophage-encoded traits in environmental vibrios. A database of 5,674 prophage-like elements constructed from 1,874 Vibrio genome sequences, covering sixty-four species, revealed that prophage-like elements encoding possible properties such as virulence and antibiotic resistance are widely distributed among environmental vibrios, including strains classified as non-pathogenic. Moreover, we found that 45% of Vibrio species harbored a complete prophage-like element belonging to the Inoviridae family, which encode the zonula occludens toxin (Zot) previously described in the V. cholerae. Interestingly, these zot-encoding prophages were found in a variety of Vibrio strains covering both clinical and marine isolates, including strains from deep sea hydrothermal vents and deep subseafloor sediments. In addition, the observation that a spacer from the CRISPR locus in the marine fish pathogen V. anguillarum strain PF7 had 95% sequence identity with a zot gene from the Inoviridae prophage found in V. anguillarum strain PF4, suggests acquired resistance to inoviruses in this species. Altogether, our results contribute to the understanding of the role of prophages as drivers of evolution and virulence in the marine Vibrio bacteria.	D Castillo|K Kauffman|F Hussain|P Kalatzis|N Rørbo|MF Polz|M Middelboe
29964176	The impact of the CRISPR-Cas biotechnological systems has recently broadened the genome editing toolbox available to different model organisms further with the addition of new efficient RNA-guided endonucleases. We have recently optimized CRISPR-Cpf1 (renamed Cas12a) system in zebrafish. We showed that (i) in the absence of Cpf1 protein, crRNAs are unstable and degraded in vivo, and CRISPR-Cpf1 RNP complexes efficiently mutagenize the zebrafish genome; and (ii) temperature modulates Cpf1 activity especially affecting AsCpf1, which experiences a reduced performance below 37 °C. Here, we describe a step-by-step protocol on how to easily design and generate crRNAs in vitro, purify recombinant Cpf1 proteins, and assemble ribonucleoprotein complexes to carry out efficient mutagenesis in zebrafish in a constitutive and temperature-controlled manner. Finally, we explain how to induce Cpf1-mediated homology-directed repair using single-stranded DNA oligonucleotides. In summary, this protocol includes the steps to efficiently modify the zebrafish genome and other ectothermic organisms using the CRISPR-Cpf1 system.	JP Fernandez|CE Vejnar|AJ Giraldez|R Rouet|MA Moreno-Mateos
29963983	The CRISPR system for prokaryotic adaptive immunity provides RNA-mediated protection from viruses and mobile genetic elements. When viral RNA transcripts are detected, type III systems adopt an activated state that licenses DNA interference and synthesis of cyclic oligoadenylate (cOA). cOA activates nucleases and transcription factors that orchestrate the antiviral response. We demonstrate that cOA synthesis is subject to tight temporal control, commencing on target RNA binding, and is deactivated rapidly as target RNA is cleaved and dissociates. Mismatches in the target RNA are well tolerated and still activate the cyclase domain, except when located close to the 3' end of the target. Phosphorothioate modification reduces target RNA cleavage and stimulates cOA production. The 'RNA shredding' activity originally ascribed to type III systems may thus be a reflection of an exquisite mechanism for control of the Cas10 subunit, rather than a direct antiviral defence.	C Rouillon|JS Athukoralage|S Graham|S Grüschow|MF White
29961565	Disrupted in schizophrenia 1 (DISC1) has been implicated in a number of psychiatric diseases along with neurodevelopmental phenotypes such as the proliferation and differentiation of neural progenitor cells. While there has been significant effort directed toward understanding the function of DISC1 through the determination of its protein-protein interactions within an in vitro setting, endogenous interactions involving DISC1 within a cell type-specific setting relevant to neural development remain unclear.	Using CRISPR/Cas9 (clustered regularly interspaced short palindromic repeats/CRISPR-associated protein 9) genome engineering technology, we inserted an endogenous 3X-FLAG tag at the C-terminus of the canonical DISC1 gene in human induced pluripotent stem cells (iPSCs). We further differentiated these cells and used affinity purification to determine protein-protein interactions involving DISC1 in iPSC-derived neural progenitor cells and astrocytes.	We were able to determine 151 novel cell type-specific proteins present in DISC1 endogenous interactomes. The DISC1 interactomes can be clustered into several subcomplexes that suggest novel DISC1 cell-specific functions. In addition, the DISC1 interactome in iPSC-derived neural progenitor cells associates in a connected network containing proteins found to harbor de novo mutations in patients affected by schizophrenia and contains a subset of novel interactions that are known to harbor syndromic mutations in neurodevelopmental disorders.	Endogenous DISC1 interactomes within iPSC-derived human neural progenitor cells and astrocytes are able to provide context to DISC1 function in a cell type-specific setting relevant to neural development and enables the integration of psychiatric disease risk factors within a set of defined molecular functions.	B Wilkinson|OV Evgrafov|D Zheng|N Hartel|JA Knowles|NA Graham|JK Ichida|MP Coba
29961307	The establishment of protocols to differentiate kidney organoids from human pluripotent stem cells provides potential applications of kidney organoids in regenerative medicine. Modeling of renal diseases, drug screening, nephrotoxicity testing of compounds, and regenerative therapy are attractive applications. Although much progress still remains to be made in the development of kidney organoids, recent advances in clustered regularly interspaced short palindromic repeat (CRISPR)-CRISPR-associated system 9 (Cas9) genome editing and three-dimensional bioprinting technologies have contributed to the application of kidney organoids in clinical fields. In this section, we review recent advances in the applications of kidney organoids to kidney disease modelling, drug screening, nephrotoxicity testing, and regenerative therapy.	YK Kim|SA Nam|CW Yang
29959923	RNA-guided CRISPR (clustered regularly interspaced short palindromic repeat)-associated Cas proteins have recently emerged as versatile tools to investigate and engineer the genome. The programmability of CRISPR-Cas has proven especially useful for probing genomic function in high-throughput. Facile single-guide RNA library synthesis allows CRISPR-Cas screening to rapidly investigate the functional consequences of genomic, transcriptomic, and epigenomic perturbations. Furthermore, by combining CRISPR-Cas perturbations with downstream single-cell analyses (flow cytometry, expression profiling, etc.), forward screens can generate robust data sets linking genotypes to complex cellular phenotypes. In the following review, we highlight recent advances in CRISPR-Cas genomic screening while outlining protocols and pitfalls associated with screen implementation. Finally, we describe current challenges limiting the utility of CRISPR-Cas screening as well as future research needed to resolve these impediments. As CRISPR-Cas technologies develop, so too will their clinical applications. Looking ahead, patient centric functional screening in primary cells will likely play a greater role in disease management and therapeutic development.	K Ford|D McDonald|P Mali
29958882	Programmable control of gene expression is essential to understanding gene function, engineering cellular behaviors, and developing therapeutics. Beyond the gene editing applications enabled by the nuclease CRISPR-Cas9 and CRISPR-Cas12a, the invention of the nuclease-dead Cas molecules (dCas9 and dCas12a) offers a platform for the precise control of genome function without gene editing. Diverse dCas tools have been developed, which constitute a comprehensive toolbox that allows for interrogation of gene function and modulation of the cellular behaviors. This review summarizes current applications of the dCas tools for transcription regulation, epigenetic engineering, genome imaging, genetic screens, and chromatin immunoprecipitation. We also highlight the advantages and existing challenges of the current dCas tools in genetic engineering and synthetic biology, and provide perspectives on future directions and applications.	X Xu|LS Qi
29951376	Clustered regularly interspaced short palindromic repeats (CRISPR) and CRISPR-associated (Cas) proteins provide acquired genetic immunity against the entry of mobile genetic elements (MGEs). The immune defense provided by various subtypes of the CRISPR-Cas system has been confirmed and is closely associated with the formation of immunological memory in CRISPR arrays, called CRISPR adaptation or spacer acquisition. However, whether type II-C CRISPR-Cas systems are also involved in spacer acquisition remains largely unknown. This study explores and provides some definitive evidence regarding spacer acquisition of the type II-C CRISPR-Cas system from Riemerella anatipestifer (RA) CH-2 (RA-CH-2). Firstly, introducing an exogenous plasmid into RA-CH-2 triggered spacer acquisition of RA CRISPR-Cas system, and the acquisition of new spacers led to plasmid instability in RA-CH-2. Furthermore, deletion of cas1 or cas2 of RA-CH-2 abrogated spacer acquisition and subsequently stabilized the exogenous plasmid, suggesting that both Cas1 and Cas2 are required for spacer acquisition of RA-CH-2 CRISPR-Cas system, consistent with the reported role of Cas1 and Cas2 in type I-E and II-A systems. Finally, assays for studying Cas1 nuclease activity and the interaction of Cas1 with Cas2 contributed to a better understanding of the adaptation mechanism of RA CRISPR-Cas system. This is the first experimental identification of the naïve adaptation of type II-C CRISPR-Cas system.	Y He|M Wang|M Liu|L Huang|C Liu|X Zhang|H Yi|A Cheng|D Zhu|Q Yang|Y Wu|X Zhao|S Chen|R Jia|S Zhang|Y Liu|Y Yu|L Zhang
29950320	Mitochondrial DNA (mtDNA) is a multi-copy genome whose cell copy number varies depending on tissue type. Mutations in mtDNA can cause a wide spectrum of diseases. Mutated mtDNA is often found as a subset of the total mtDNA population in a cell or tissue, a situation known as heteroplasmy. As mitochondrial dysfunction only presents after a certain level of heteroplasmy has been acquired, ways to artificially reduce or replace the mutated species have been attempted. This review addresses recent approaches and advances in this field, focusing on the prevention of pathogenic mtDNA transfer via mitochondrial donation techniques such as maternal spindle transfer and pronuclear transfer in which mutated mtDNA in the oocyte or fertilized embryo is substituted with normal copies of the mitochondrial genome. This review also discusses the molecular targeting and cleavage of pathogenic mtDNA to shift heteroplasmy using antigenomic therapy and genome engineering techniques including Zinc-finger nucleases and transcription activator-like effector nucleases. Finally, it considers CRISPR technology and the unique difficulties that mitochondrial genome editing presents.	PK Rai|L Craven|K Hoogewijs|OM Russell|RN Lightowlers
29946044	The necrotrophic fungal plant pathogen Sclerotinia sclerotiorum is responsible for substantial global crop losses annually resulting in localized food insecurity and loss of livelihood. Understanding the basis of this broad-host-range and aggressive pathogenicity is hampered by the quantitative nature of both host resistance and pathogen virulence. To improve this understanding, methods for efficient functional gene characterization that build upon the existing complete S. sclerotiorum genome sequence are needed. Here, we report on the development of a clustered regularly interspaced short palindromic repeat (CRISPR)-CRISPR-associated protein 9 (CRISPR-Cas9)-mediated strategy for creating gene disruption mutants and the application of this technique for exploring roles of known and hypothesized virulence factors. A key finding of this research is that transformation with a circular plasmid encoding Cas9, target single guide RNA (sgRNA), and a selectable marker resulted in a high frequency of targeted, insertional gene mutation. We observed that 100% of the mutants integrated large rearranged segments of the transforming plasmid at the target site facilitated by the nonhomologous end joining (NHEJ) repair pathway. This result was confirmed in multiple target sites within the same gene in three independent wild-type isolates of S. sclerotiorum and in a second independent gene. Targeting the previously characterized Ssoah1 gene allowed us to confirm the loss-of-function nature of the CRISPR-Cas9-mediated mutants and explore new aspects of the mutant phenotype. Applying this technology to create mutations in a second previously uncharacterized gene allowed us to determine the requirement for melanin accumulation in infection structure development and function.IMPORTANCE Fungi that cause plant diseases by rotting or blighting host tissue with limited specificity remain among the most difficult to control. This is largely due to the quantitative nature of host resistance and a limited understanding of fungal pathogenicity. A mechanistic understanding of pathogenicity requires the ability to manipulate candidate virulence genes to test hypotheses regarding their roles in disease development. Sclerotinia sclerotiorum is among the most notorious of these so-called broad-host-range necrotrophic plant pathogens. The work described here provides a new method for rapidly constructing gene disruption vectors to create gene mutations with high efficiency compared with existing methods. Applying this method to characterize gene functions in S. sclerotiorum, we confirm the requirement for oxalic acid production as a virulence factor in multiple isolates of the fungus and demonstrate that melanin accumulation is not required for infection. Using this approach, the pace of functional gene characterization and the understanding of pathogenicity and related disease resistance will increase.	J Li|Y Zhang|Y Zhang|PL Yu|H Pan|JA Rollins
29945667	Previous work aimed at understanding the gene regulatory networks (GRNs) governing caudal hindbrain formation identified morphogens such as Retinoic Acid (RA) and Fibroblast growth factors (FGFs), as well as transcription factors like hoxb1b, hoxb1a, hnf1ba, and valentino as being required for rhombomere (r) r4-r6 formation in zebrafish. Considering that the caudal hindbrain is relatively complex - for instance, unique sets of neurons are formed in each rhombomere segment - it is likely that additional essential genes remain to be identified and integrated into the caudal hindbrain GRN.	By taking advantage of gene expression data available in the Zebrafish Information Network (ZFIN), we identified 84 uncharacterized genes that are expressed in r4-r6. We selected a representative set of 22 genes and assayed their expression patterns in hoxb1b, hoxb1a, hnf1b, and valentino mutants with the goal of positioning them in the caudal hindbrain GRN. We also investigated the effects of RA and FGF on the expression of this gene set. To examine whether these genes are necessary for r4-r6 development, we analyzed germline mutants for six of the genes (gas6, gbx1, sall4, eglf6, celf2, and greb1l) for defects in hindbrain development.	Our results reveal that r4 gene expression is unaffected by the individual loss of hoxb1b, hoxb1a or RA, but is under the combinatorial regulation of RA together with hoxb1b. In contrast, r5/r6 gene expression is dependent on RA, FGF, hnf1ba and valentino - as individual loss of these factors abolishes r5/r6 gene expression. Our analysis of six mutant lines did not reveal rhombomere or neuronal defects, but transcriptome analysis of one line (gas6 mutant) identified expression changes for genes involved in several developmental processes - suggesting that these genes may have subtle roles in hindbrain development.	We conclude that r4-r6 formation is relatively robust, such that very few genes are absolutely required for this process. However, there are mechanistic differences in r4 versus r5/r6, such that no single factor is required for r4 development while several genes are individually required for r5/r6 formation.	P Ghosh|JM Maurer|CG Sagerström
29945655	A major challenge for effective application of CRISPR systems is to accurately predict the single guide RNA (sgRNA) on-target knockout efficacy and off-target profile, which would facilitate the optimized design of sgRNAs with high sensitivity and specificity. Here we present DeepCRISPR, a comprehensive computational platform to unify sgRNA on-target and off-target site prediction into one framework with deep learning, surpassing available state-of-the-art in silico tools. In addition, DeepCRISPR fully automates the identification of sequence and epigenetic features that may affect sgRNA knockout efficacy in a data-driven manner. DeepCRISPR is available at http://www.deepcrispr.net/ .	G Chuai|H Ma|J Yan|M Chen|N Hong|D Xue|C Zhou|C Zhu|K Chen|B Duan|F Gu|S Qu|D Huang|J Wei|Q Liu
